Training Name: gftg
104,96
104,96
104,96
104,96
107,95
107,95
107,95
107,95
91,96
91,96
91,96
91,96
90,97
90,97
90,97
90,97
91,97
91,97
91,97
91,97
84,98
84,98
84,98
84,98
82,97
82,97
82,97
82,97
94,96
94,96
94,96
94,96
82,97
82,97
82,97
82,97
86,97
86,97
86,97
86,97
83,97
83,97
83,97
83,97
88,97
88,97
88,97
88,97
94,99
94,99
94,99
94,99
86,99
86,99
86,99
86,99
87,99
87,99
87,99
87,99
86,99
86,99
86,99
86,99
91,99
91,99
91,99
91,99
81,99
81,99
81,99
81,99
81,99
81,99
81,99
81,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
78,99
78,99
78,99
78,99
79,99
79,99
79,99
79,99
82,99
82,99
82,99
82,99
83,99
83,99
83,99
83,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
81,99
81,99
81,99
81,99
77,99
77,99
77,99
77,99
82,99
82,99
82,99
82,99
85,99
85,99
85,99
85,99
85,99
85,99
85,99
85,99
84,99
84,99
84,99
84,99
87,99
87,99
87,99
87,99
86,99
86,99
86,99
86,99
85,99
85,99
85,99
85,99
86,98
86,98
86,98
86,98
85,98
85,98
85,98
85,98
82,99
82,99
82,99
82,99
78,99
78,99
78,99
78,99
75,99
75,99
75,99
75,99
75,99
75,99
75,99
75,99
77,99
77,99
77,99
77,99
76,99
76,99
76,99
76,99
76,99
76,99
76,99
76,99
80,99
80,99
80,99
80,99
80,99
80,99
80,99
80,99
83,99
83,99
83,99
83,99
91,99
91,99
91,99
91,99
91,99
91,99
91,99
91,99
90,98
90,98
90,98
90,98
96,99
96,99
96,99
96,99
92,98
92,98
92,98
92,98
89,98
89,98
89,98
89,98
92,99
92,99
92,99
92,99
90,99
90,99
90,99
90,99
84,99
84,99
84,99
84,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
83,99
83,99
83,99
83,99
93,99
93,99
93,99
93,99
95,99
95,99
95,99
95,99
93,99
93,99
93,99
93,99
93,99
93,99
93,99
93,99
92,99
92,99
92,99
92,99
85,99
85,99
85,99
85,99
90,99
90,99
90,99
90,99
94,99
94,99
94,99
94,99
92,99
92,99
92,99
92,99
96,99
96,99
96,99
96,99
100,99
100,99
100,99
100,99
92,99
92,99
92,99
92,99
95,99
95,99
95,99
95,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
101,99
101,99
101,99
101,99
103,99
103,99
103,99
103,99
100,99
100,99
100,99
100,99
101,99
101,99
101,99
101,99
98,99
98,99
98,99
98,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
82,99
82,99
82,99
82,99
84,99
84,99
84,99
84,99
83,99
83,99
83,99
83,99
88,99
88,99
88,99
88,99
86,99
86,99
86,99
86,99
92,99
92,99
92,99
92,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
81,99
81,99
81,99
81,99
81,99
81,99
81,99
81,99
79,99
79,99
79,99
79,99
87,99
87,99
87,99
87,99
91,99
91,99
91,99
91,99
94,99
94,99
94,99
94,99
94,99
97,99
97,99
97,99
98,99
98,99
98,99
98,99
91,99
91,99
91,99
91,99
86,99
86,99
86,99
86,99
84,99
84,99
84,99
84,99
82,99
82,99
82,99
82,99
83,99
83,99
83,99
83,99
87,99
87,99
87,99
87,99
98,99
98,99
98,99
98,99
98,99
98,99
98,99
98,99
108,99
108,99
108,99
108,99
103,99
103,99
103,99
103,99
103,99
103,99
103,99
103,99
100,99
100,99
100,99
100,99
102,99
102,99
102,99
102,99
92,99
92,99
92,99
92,99
95,99
95,99
95,99
95,99
87,98
87,98
87,98
87,98
84,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
84,99
86,99
86,99
86,99
86,99
88,99
88,99
88,99
88,99
91,99
91,99
91,99
91,99
87,99
87,99
87,99
87,99
97,99
97,99
97,99
97,99
100,99
100,99
100,99
100,99
101,99
101,99
101,99
101,99
104,99
104,99
104,99
104,99
105,99
105,99
105,99
105,99
95,99
95,99
95,99
95,99
85,99
85,99
85,99
85,99
89,99
89,99
89,99
89,99
78,99
78,99
78,99
78,99
76,99
76,99
76,99
76,99
72,99
72,99
72,99
72,99
68,99
68,99
68,99
68,99
64,99
64,99
64,99
64,99
71,99
71,99
71,99
71,99
73,99
73,99
73,99
73,99
79,99
79,99
79,99
79,99
85,98
85,98
85,98
85,98
86,98
86,98
86,98
86,98
87,98
87,98
87,98
87,98
84,98
84,98
84,98
84,98
79,98
79,98
79,98
79,98
83,98
83,98
83,98
83,98
77,98
77,98
77,98
77,98
72,98
72,98
72,98
72,98
80,98
80,98
80,98
80,98
92,98
92,98
92,98
92,98
87,98
87,98
87,98
87,98
95,99
95,99
95,99
95,99
99,99
99,99
99,99
99,99
95,99
95,99
95,99
95,99
86,99
86,99
86,99
86,99
89,99
89,99
89,99
89,99
86,99
86,99
86,99
86,99
83,99
83,99
83,99
83,99
85,99
85,99
85,99
85,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
89,99
89,99
89,99
89,99
89,99
89,99
89,99
89,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
90,98
90,98
90,98
90,98
91,99
91,99
91,99
91,99
88,99
88,99
88,99
88,99
92,99
92,99
92,99
92,99
91,99
91,99
91,99
91,99
81,99
81,99
81,99
81,99
78,99
78,99
78,99
78,99
82,99
82,99
82,99
82,99
79,99
79,99
79,99
79,99
81,99
81,99
81,99
81,99
86,99
86,99
86,99
86,99
89,99
89,99
89,99
89,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
89,99
89,99
89,99
89,99
85,99
85,99
85,99
85,99
82,98
82,98
82,98
82,98
84,99
84,99
84,99
84,99
83,99
83,99
83,99
83,99
81,99
81,99
81,99
81,99
82,99
82,99
82,99
82,99
83,99
83,99
83,99
83,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
86,99
86,99
86,99
86,99
90,98
90,98
90,98
90,98
89,98
89,98
89,98
89,98
84,99
84,99
84,99
84,99
88,99
88,99
88,99
88,99
91,99
91,99
91,99
91,99
86,98
86,98
86,98
86,98
90,99
90,99
90,99
90,99
92,99
92,99
92,99
92,99
91,99
91,99
91,99
91,99
94,99
94,99
94,99
94,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
96,99
93,99
93,99
93,99
93,99
92,99
92,99
92,99
92,99
87,99
87,99
87,99
87,99
88,99
88,99
88,99
88,99
86,99
86,99
86,99
86,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
84,99
84,99
84,99
84,99
82,98
82,98
82,98
82,98
79,99
79,99
79,99
79,99
81,99
81,99
81,99
81,99
83,98
83,98
83,98
83,98
83,98
83,98
83,98
83,98
85,98
85,98
85,98
85,98
89,99
89,99
89,99
89,99
88,99
88,99
88,99
88,99
87,99
87,99
87,99
87,99
89,99
89,99
89,99
89,99
96,99
96,99
96,99
96,99
92,99
92,99
92,99
92,99
95,99
95,99
95,99
95,99
93,99
93,99
93,99
93,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
98,99
98,99
98,99
98,99
94,99
94,99
94,99
94,99
100,99
100,99
100,99
100,99
100,99
100,99
100,99
100,99
96,99
96,99
96,99
96,99
95,98
95,98
95,98
95,98
96,99
96,99
96,99
96,99
95,99
95,99
95,99
95,99
90,99
90,99
90,99
90,99
87,99
87,99
87,99
87,99
89,99
89,99
89,99
89,99
90,99
90,99
90,99
90,99
86,99
86,99
86,99
86,99
85,99
85,99
85,99
85,99
82,99
82,99
82,99
82,99
80,99
80,99
80,99
80,99
78,99
78,99
78,99
78,99
81,99
81,99
81,99
81,99
77,99
77,99
77,99
77,99
78,99
78,99
78,99
78,99
78,99
78,99
78,99
78,99
79,99
79,99
79,99
79,99
75,99
75,99
75,99
75,99
84,99
84,99
84,99
84,99
82,99
82,99
82,99
82,99
84,98
84,98
84,98
84,98
81,99
81,99
81,99
81,99
81,99
81,99
81,99
81,99
77,99
77,99
77,99
77,99
76,99
76,99
76,99
76,99
77,99
77,99
77,99
77,99
79,99
79,99
79,99
79,99
80,99
80,99
80,99
80,99
78,99
78,99
78,99
78,99
79,99
79,99
79,99
79,99
74,99
74,99
74,99
74,99
74,99
74,98
74,98
74,98
74,98
77,99
77,99
77,99
78,98
78,98
78,98
78,98
80,98
80,98
80,98
80,98
80,99
80,99
80,99
80,99
88,99
88,99
88,99
88,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
87,99
90,99
90,99
90,99
90,99
88,99
88,99
88,99
88,99
89,99
89,99
89,99
89,99
91,99
91,99
91,99
91,99
91,99
91,99
91,99
91,99
88,98
88,98
88,98
88,98
81,99
81,99
81,99
81,99
82,99
82,99
82,99
82,99
80,99
80,99
80,99
80,99
77,99
77,99
77,99
77,99
79,99
79,99
79,99
79,99
79,99
82,99
82,99
82,99
79,99
79,99
79,99
79,99
81,99
81,99
81,99
81,99
83,98
83,98
83,98
83,98
86,98
86,98
86,98
86,98
84,99
84,99
84,99
84,99
85,99
85,99
85,99
85,99
84,98
84,98
84,98
84,98
82,98
82,98
82,98
82,98
79,98
79,98
79,98
79,98
79,98
79,98
79,98
79,98
81,98
81,98
81,98
81,98
81,99
81,99
81,99
81,99
88,99
88,99
88,99
88,99
88,99
88,99
88,99
88,99
90,99
90,99
90,99
90,99
86,99
86,99
86,99
86,99
87,99
87,99
87,99
87,99
84,99
84,99
84,99
84,99
84,99
88,99
88,99
88,99
88,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
83,99
83,99
83,99
84,99
84,99
84,99
84,99
81,98
81,98
81,98
81,98
81,98
81,98
81,98
81,98
82,99
82,99
82,99
82,99
82,98
82,98
82,98
82,98
80,99
80,99
80,99
80,99
79,99
79,99
79,99
79,99
82,99
82,99
82,99
82,99
85,98
85,98
85,98
85,98
97,98
97,98
97,98
97,98
90,99
90,99
90,99
90,99
92,97
92,97
92,97
101,97
101,97
101,97
101,97
117,96
117,96
117,96
117,96
120,96
120,96
120,96
120,96
127,97
127,97
127,97
127,97
96,96
96,96
96,96
96,96
111,97
111,97
111,97
111,97
106,96
106,96
106,96
106,96
107,93
107,93
107,93
107,93
81,94
81,94
81,94
81,94
102,92
102,92
102,92
102,92
109,93
109,93
109,93
109,93
129,91
129,91
129,91
129,91
121,92
121,92
121,92
121,92
97,93
97,93
97,93
97,93
94,94
94,94
94,94
94,94
113,96
113,96
113,96
113,96
118,95
118,95
118,95
118,95
123,95
123,95
123,95
123,95
123,94
123,94
123,94
123,94
128,95
128,95
128,95
128,95
130,96
130,96
130,96
130,96
120,97
120,97
120,97
120,97
93,98
93,98
93,98
93,98
103,98
103,98
103,98
103,98
96,96
96,96
96,96
96,96
100,95
100,95
100,95
100,95
90,95
90,95
90,95
90,95
85,95
85,95
85,95
85,95
92,96
92,96
92,96
92,96
103,96
103,96
103,96
103,96
120,97
120,97
120,97
120,97
112,98
112,98
112,98
112,98
108,98
108,98
108,98
108,98
102,98
102,98
102,98
102,98
100,97
100,97
100,97
100,97
93,98
93,98
93,98
93,98
96,98
96,98
96,98
96,98
94,98
94,98
94,98
94,98
90,98
90,98
90,98
90,98
91,97
91,97
91,97
91,97
94,97
94,97
94,97
94,97
90,97
90,97
90,97
90,97
90,97
90,97
90,97
90,97
90,96
90,96
90,96
90,96
90,97
90,97
90,97
90,97
91,97
91,97
91,97
91,97
96,97
96,97
96,97
96,97
99,96
99,96
99,96
99,96
102,96
102,96
102,96
102,96
106,97
106,97
106,97
106,97
105,98
105,98
105,98
105,98
110,96
110,96
110,96
110,96
112,95
112,95
112,95
112,95
111,95
111,95
111,95
111,95
111,94
111,94
111,94
111,94
111,96
111,96
111,96
111,96
109,98
109,98
109,98
109,98
107,97
107,97
107,97
107,97
119,98
119,98
119,98
119,98
114,97
114,97
114,97
114,97
106,97
106,97
106,97
106,97
102,96
102,96
102,96
102,96
107,96
107,96
107,96
107,96
99,95
99,95
99,95
99,95
104,96
104,96
104,96
104,96
119,96
119,96
119,96
119,96
112,96
112,96
112,96
112,96
103,97
103,97
103,97
103,97
101,98
101,98
101,98
101,98
98,97
98,97
98,97
98,97
83,98
83,98
83,98
83,98
88,98
88,98
88,98
88,98
101,97
101,97
101,97
101,97
104,97
104,97
104,97
104,97
100,98
100,98
100,98
100,98
105,97
105,97
105,97
105,97
106,96
106,96
106,96
106,96
100,96
100,96
100,96
100,96
97,97
97,97
97,97
97,97
107,96
107,96
107,96
107,96
105,97
105,97
105,97
105,97
104,97
104,97
104,97
104,97
105,96
105,96
105,96
105,96
96,96
96,96
96,96
96,96
93,97
93,97
93,97
93,97
86,96
86,96
86,96
86,96
101,96
101,96
101,96
101,96
126,97
126,97
126,97
126,97
132,97
132,97
132,97
132,97
115,96
115,96
115,96
115,96
106,97
106,97
106,97
106,97
102,98
102,98
102,98
102,98
102,98
102,98
102,98
102,98
107,99
107,99
107,99
107,99
106,100
106,100
106,100
106,100
117,99
117,99
117,99
117,99
126,99
126,99
126,99
126,99
108,99
108,99
108,99
108,99
103,98
103,98
103,98
103,98
115,99
115,99
115,99
115,99
109,98
109,98
109,98
109,98
91,98
91,98
91,98
91,98
105,98
105,98
105,98
105,98
110,98
110,98
110,98
110,98
115,98
115,98
115,98
115,98
114,97
114,97
114,97
114,97
120,97
120,97
120,97
120,97
120,97
120,97
120,97
120,97
112,97
112,97
112,97
112,97
116,97
116,97
116,97
116,97
100,98
100,98
100,98
100,98
86,98
86,98
86,98
86,98
80,97
80,97
80,97
80,97
79,97
79,97
79,97
79,97
82,97
82,97
82,97
82,97
83,96
83,96
83,96
83,96
88,96
88,96
88,96
88,96
96,98
96,98
96,98
96,98
102,97
102,97
102,97
102,97
107,97
107,97
107,97
107,97
106,98
106,98
106,98
106,98
107,98
107,98
107,98
107,98
102,98
102,98
102,98
102,98
96,99
96,99
96,99
96,99
86,97
86,97
86,97
86,97
82,97
82,97
82,97
82,97
84,96
84,96
84,96
84,96
82,96
82,96
82,96
82,96
91,96
91,96
91,96
91,96
93,97
93,97
93,97
93,97
94,98
94,98
94,98
94,98
83,98
83,98
83,98
83,98
77,98
77,98
77,98
77,98
72,98
72,98
72,98
72,98
73,98
73,98
73,98
73,98
80,98
80,98
80,98
80,98
79,98
79,98
79,98
79,98
85,98
85,98
85,98
85,98
90,98
90,98
90,98
90,98
95,97
95,97
95,97
95,97
98,97
98,97
98,97
98,97
98,97
98,97
98,97
98,97
96,97
96,97
96,97
96,97
89,96
89,96
89,96
89,96
79,98
79,98
79,98
79,98
72,98
72,98
72,98
72,98
76,98
76,98
76,98
76,98
78,98
78,98
78,98
78,98
76,98
76,98
76,98
76,98
94,99
94,99
94,99
94,99
108,99
108,99
108,99
108,99
110,99
110,99
110,99
110,99
112,98
112,98
112,98
112,98
107,98
107,98
107,98
107,98
120,94
120,94
120,94
120,94
92,95
92,95
92,95
92,95
87,95
87,95
87,95
87,95
80,96
80,96
80,96
80,96
79,97
79,97
79,97
79,97
74,97
74,97
74,97
74,97
66,98
66,98
66,98
66,98
80,99
80,99
80,99
80,99
79,99
79,99
79,99
79,99
76,99
76,99
76,99
76,99
87,99
87,99
87,99
87,99
95,99
95,99
95,99
95,99
91,99
91,99
91,99
91,99
95,99
95,99
95,99
95,99
94,99
94,99
94,99
94,99
83,99
83,99
83,99
83,99
78,99
78,99
78,99
78,99
81,99
81,99
81,99
81,99
87,98
87,98
87,98
87,98
83,98
83,98
83,98
83,98
90,98
90,98
90,98
90,98
89,98
89,98
89,98
89,98
87,99
87,99
87,99
87,99
79,99
79,99
79,99
79,99
84,98
84,98
84,98
84,98
87,98
87,98
87,98
87,98
84,98
84,98
84,98
84,98
93,98
93,98
93,98
93,98
90,98
90,98
90,98
90,98
88,98
88,98
88,98
88,98
84,98
84,98
84,98
84,98
96,98
96,98
96,98
96,98
115,99
115,99
115,99
115,99
117,98
117,98
117,98
117,98
107,95
107,95
107,95
107,95
86,94
86,94
86,94
86,94
77,91
77,91
77,91
77,91
80,93
80,93
80,93
80,93
90,93
90,93
90,93
90,93
131,98
131,98
131,98
131,98
141,97
141,97
141,97
141,97
125,95
125,95
125,95
125,95
102,94
102,94
102,94
102,94
87,93
87,93
87,93
87,93
85,94
85,94
85,94
85,94
77,94
77,94
77,94
77,94
87,96
87,96
87,96
87,96
82,97
82,97
82,97
82,97
78,98
78,98
78,98
78,98
75,99
75,99
75,99
75,99
74,99
74,99
74,99
74,99
68,99
68,99
68,99
68,99
68,98
68,98
68,98
68,98
69,98
69,98
69,98
69,98
69,98
69,98
69,98
69,98
72,98
72,98
72,98
72,98
67,99
67,99
67,99
67,99
67,99
67,99
67,99
67,99
67,99
67,99
67,99
67,99
68,99
68,99
68,99
68,99
75,99
75,99
75,99
75,99
84,99
84,99
84,99
82,99
82,99
82,99
82,99
86,98
86,98
86,98
86,98
87,98
87,98
87,98
87,98
86,99
86,99
86,99
86,99
78,98
78,98
78,98
78,98
80,98
80,98
80,98
80,98
77,99
77,99
77,99
77,99
76,99
76,99
76,99
76,99
76,99
76,99
76,99
76,99
75,99
75,99
75,99
75,99
79,99
79,99
79,99
79,99
78,99
78,99
78,99
78,99
79,99
79,99
79,99
79,99
74,99
74,99
74,99
74,99
75,99
75,99
75,99
75,99
73,99
73,99
73,99
73,99
72,98
72,98
72,98
72,98
73,98
73,98
73,98
73,98
69,98
69,98
69,98
69,98
73,99
73,99
73,99
73,99
70,98
70,98
70,98
70,98
70,99
70,99
70,99
70,99
79,99
79,99
79,99
79,99
79,99
79,99
79,99
79,99
84,99
84,99
84,99
84,99
85,99
85,99
85,99
85,99
90,99
90,99
90,99
90,99
78,99
78,99
78,99
78,99
76,99
76,99
76,99
76,99
65,99
65,99
65,99
65,99
68,99
68,99
68,99
68,99
64,99
64,99
64,99
64,99
69,99
69,99
69,99
69,99
73,99
73,99
73,99
73,99
77,99
77,99
77,99
77,99
75,99
75,99
75,99
75,99
74,99
74,99
74,99
74,99
71,99
71,99
71,99
71,99
70,99
70,99
70,99
70,99
68,99
68,99
68,99
68,99
67,99
67,99
67,99
67,99
66,99
66,99
66,99
66,99
65,99
65,99
65,99
65,99
67,99
67,99
67,99
67,99
70,99
70,99
70,99
70,99
69,99
69,99
69,99
69,99
70,99
70,99
70,99
70,99
70,99
70,99
70,99
70,99
67,99
67,99
67,99
67,99
63,99
63,99
63,99
63,99
68,99
68,99
68,99
68,99
66,99
66,99
66,99
66,99
75,99
75,99
75,99
75,99
78,99
78,99
78,99
78,99
79,99
79,99
79,99
79,99
76,99
76,99
76,99
76,99
80,99
80,99
80,99
80,99
73,99
73,99
73,99
73,99
74,99
74,99
74,99
74,99
74,99
74,99
74,99
74,99
80,99
80,99
80,99
80,99
79,99
79,99
79,99
79,99
83,99
83,99
83,99
83,99
85,99
85,99
85,99
85,99
83,99
83,99
83,99
83,99
80,98
80,98
80,98
80,98
79,98
79,98
79,98
79,98
81,98
81,98
81,98
81,98
76,98
76,98
76,98
76,98
80,98
80,98
80,98
80,98
77,98
77,98
77,98
77,98
78,98
78,98
78,98
78,98
75,98
75,98
75,98
75,98
75,98
75,98
75,98
75,98
75,99
75,99
75,99
75,99
74,99
74,99
74,99
74,99
77,99
77,99
77,99
77,99
73,99
73,99
73,99
73,99
69,99
69,99
69,99
69,99
68,99
68,99
68,99
68,99
73,99
73,99
73,99
73,99
71,98
71,98
71,98
71,98
68,98
68,98
68,98
68,98
76,98
76,98
76,98
76,98
85,98
85,98
85,98
85,98
82,98
82,98
82,98
82,98
82,98
82,98
82,98
82,98
84,99
84,99
84,99
84,99
80,99
80,99
80,99
80,99
71,99
71,99
71,99
71,99
69,99
69,99
69,99
69,99
70,99
70,99
70,99
70,99
69,99
69,99
69,99
69,99
68,99
68,99
68,99
68,99
69,98
69,98
69,98
69,98
68,98
68,98
68,98
68,98
66,98
66,98
66,98
66,98
67,98
67,98
67,98
67,98
68,98
68,98
68,98
68,98
67,99
67,99
67,99
67,99
67,99
67,99
67,99
67,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
68,99
68,99
68,99
68,99
68,99
68,99
68,99
68,99
68,99
68,99
68,99
68,99
71,98
71,98
71,98
71,98
69,99
69,99
69,99
69,99
66,97
66,97
66,97
66,97
69,97
69,97
69,97
69,97
69,97
69,97
69,97
69,97
66,98
66,98
66,98
66,98
69,97
69,97
69,97
69,97
69,98
69,98
69,98
69,98
64,98
64,98
64,98
64,98
63,98
63,98
63,98
63,98
64,99
64,99
64,99
64,99
64,99
64,99
64,99
64,99
67,99
67,99
67,99
67,99
70,99
70,99
70,99
70,99
71,99
71,99
71,99
71,99
72,99
72,99
72,99
72,99
69,99
69,99
69,99
69,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
65,99
65,99
65,99
65,99
66,99
66,99
66,99
66,99
67,99
67,99
67,99
67,99
70,99
70,99
70,99
70,99
72,99
72,99
72,99
72,99
73,99
73,99
73,99
73,99
73,99
73,99
73,99
73,99
72,99
72,99
72,99
72,99
69,99
69,99
69,99
69,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
66,99
68,99
68,99
68,99
68,99
72,99
72,99
72,99
72,99
73,99
73,99
73,99
73,99
73,99
73,99
73,99
73,99
77,97
77,97
77,97
77,97
84,97
84,97
84,97
84,97
84,97
84,97
84,97
84,97
85,97
85,97
85,97
85,97
84,97
84,97
84,97
84,97
86,99
86,99
86,99
86,99
75,99
75,99
75,99
75,99
69,99
69,99
69,99
69,99
72,99
72,99
72,99
72,99
73,99
73,99
73,99
73,99
71,99
71,99
71,99
71,99
79,99
79,99
79,99
79,99
85,99
85,99
85,99
85,99
92,100
92,100
92,100
92,100
100,100
100,100
100,100
100,100
107,99
107,99
107,99
107,99
112,99
112,99
112,99
112,99
114,99
114,99
114,99
114,99
105,99
105,99
105,99
105,99
110,99
110,99
110,99
110,99
113,99
113,99
113,99
113,99
115,99
115,99
115,99
115,99
122,99
122,99
122,99
122,99
128,99
128,99
128,99
128,99
122,99
122,99
122,99
122,99
116,99
116,99
116,99
116,99
112,99
112,99
112,99
112,99
107,98
107,98
107,98
107,98
105,98
105,98
105,98
105,98
100,98
100,98
100,98
100,98
99,98
99,98
99,98
99,98
98,98
98,98
98,98
98,98
93,99
93,99
93,99
93,99
90,99
90,99
90,99
90,99
89,99
89,99
89,99
89,99
83,99
83,99
83,99
83,99
84,98
84,98
84,98
84,98
82,99
82,99
82,99
82,99
80,99
80,99
80,99
80,99
94,99
94,99
94,99
94,99
102,99
102,99
102,99
102,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
97,99
98,99
98,99
98,99
98,99
85,99
85,99
85,99
85,99
80,98
80,98
80,98
80,98
80,98
80,98
80,98
80,98
83,98
83,98
83,98
83,98
84,99
84,99
84,99
84,99
83,99
83,99
83,99
83,99
84,99
84,99
84,99
84,99
82,99
82,99
82,99
82,99
79,99
79,99
79,99
79,99
78,99
78,99
78,99
78,99
76,99
76,99
76,99
76,99
73,99
73,99
73,99
73,99
71,99
71,99
71,99
71,99
71,100
71,100
71,100
71,100
67,100
67,100
67,100
67,100
66,99
66,99
66,99
66,99
67,99
67,99
67,99
67,99
68,99
68,99
68,99
68,99
71,99
71,99
71,99
71,99
73,99
73,99
73,99
73,99
74,99
74,99
74,99
74,99
74,99
74,99
74,99
74,99
77,99
77,99
77,99
77,99
76,100
76,100
76,100
76,100
76,99
76,99
76,99
76,99
76,99
76,99
76,99
76,99
78,99
78,99
78,99
78,99
75,99
75,99
75,99
75,99
77,99
77,99
77,99
77,99
79,99
79,99
79,99
79,99
81,99
81,99
81,99
81,99
79,99
79,99
79,99
79,99
80,99
80,99
80,99
80,99
79,99
79,99
79,99
79,99
77,99
77,99
77,99
77,99
75,99
75,99
75,99
75,99
74,100
74,100
74,100
74,100
74,99
74,99
74,99
74,99
75,99
75,99
75,99
75,99
75,99
75,99
75,99
75,99
80,99
80,99
80,99
80,99
79,99
79,99
79,99
79,99
73,99
73,99
73,99
73,99
73,99
73,99
73,99
73,99
72,99
72,99
72,99
72,99
69,99
69,99
69,99
69,99
72,99
72,99
72,99
72,99
73,99
73,99
73,99
73,99
79,99
79,99
79,99
79,99
90,99
90,99
90,99
90,99
96,99
96,99
96,99
96,99
98,99
98,99
98,99
98,99
110,99
110,99
110,99
110,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
114,99
114,99
112,100
112,100
-----TASK1-----
112,100
112,100
110,100
110,100
110,100
110,100
110,100
110,100
110,100
110,100
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
110,99
110,99
110,99
110,99
110,99
110,99
110,99
110,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
108,99
106,99
106,99
106,99
106,99
106,99
106,99
106,99
106,99
103,99
103,99
103,99
103,99
103,99
103,99
103,99
103,99
99,99
99,99
99,99
99,99
99,99
99,99
99,99
99,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
86,99
85,99
85,99
85,99
85,99
85,99
85,99
85,99
85,99
83,99
83,99
83,99
83,99
83,99
83,99
83,99
83,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
82,99
84,99
